timestamp (in seconds),activityID,heartrate during activity (bpm),normal HR (bpm),subID,Body Temperature (Celsius),Acceleration (x axis) in m/s2,Acceleration (y axis) in m/s2,Acceleration (z axis) in m/s2,Gyroscope (x axis) in rad/s,Gyroscope (y axis) in rad/s,Gyroscope (z axis) in rad/s,Magnetometer (x axis) in μT,Magnetometer (y axis) in μT,Magnetometer (z axis) in μT
696.0,3,99.0,87,106,33.5625,0.671083,8.77497,4.5235699999999985,0.323653,0.280482,0.424633,-15.359000000000002,-38.8947,-28.9622
697.0,3,121.0,87,106,33.5625,3.08917,8.443439999999999,3.52175,-0.041314,0.0223111,0.18425,-24.1857,-33.8271,-21.8886
698.0,3,121.0,87,106,33.5625,3.5828300000000004,8.59173,3.56713,0.0957457,-0.0299459,-0.0370803,-26.3167,-32.2245,-22.2877
699.0,3,121.0,87,106,33.625,3.161,8.29042,3.44636,0.101028,0.00464554,0.150444,-27.082,-30.6946,-22.4266
700.0,3,121.0,87,106,33.625,4.12985,10.5139,2.60665,0.4668350000000001,-0.252444,0.206249,-28.012,-31.7557,-13.4945
701.0,3,121.0,87,106,33.625,4.028980000000002,8.56685,1.1876799999999998,-0.077217,-0.0727095,-0.081664,-27.7394,-32.6399,-14.9333
702.0,3,121.0,87,106,33.625,0.343511,9.43313,1.47594,0.00445421,0.155291,-0.984038,-13.557,-41.8368,-16.7435
703.0,3,100.0,87,106,33.625,-9.43265,1.1136700000000002,4.47504,0.495724,0.403347,-0.436503,25.3684,-22.7075,-36.6231
704.0,3,121.0,87,106,33.625,-8.20177,3.2306,4.67877,0.390972,-0.426708,-0.117058,25.38,-24.6924,-34.7739
705.0,3,121.0,87,106,33.625,-8.38555,3.14784,3.7526,0.0362535,-0.0336901,-0.0137458,25.3659,-23.5749,-34.9118
706.0,3,121.0,87,106,33.625,-8.30302,3.18687,3.94614,-0.0310844,-0.000165767,0.00149774,25.0045,-23.9284,-35.6964
707.0,3,121.0,87,106,33.625,-8.14625,3.22499,4.10231,-0.011307799999999998,-0.0476391,-0.034036000000000004,25.5001,-23.335,-36.4884
708.0,3,121.0,87,106,33.625,-5.52195,4.6482199999999985,4.32926,-0.295033,-1.01948,0.202455,11.8556,-34.2718,-36.5256
709.0,3,121.0,87,106,33.625,-9.92975,2.69686,2.88427,0.651411,0.367307,-0.0880248,24.7354,-21.6811,-36.8905
710.0,3,99.0,87,106,33.625,-7.927,3.48646,3.8353,0.0378529,-0.00401785,-0.0303146,24.9994,-23.308000000000003,-36.0938
711.0,3,121.0,87,106,33.625,-8.068,3.4144300000000003,4.14133,-0.0468286,0.0101754,-0.00756563,24.6263,-23.288,-36.0932
712.0,3,121.0,87,106,33.625,-8.151869999999999,3.37507,3.90929,-0.051017900000000005,0.0392843,0.049304400000000005,24.508000000000006,-23.4062,-36.6171
713.0,3,121.0,87,106,33.625,-8.19634,3.18432,3.75531,0.147305,-0.0838716,-0.11418699999999997,25.4708,-20.8518,-37.0283
714.0,3,121.0,87,106,33.625,-8.16806,1.58123,2.7219900000000004,-1.05104,-0.128253,0.192106,25.2188,-18.9787,-39.6638
715.0,3,121.0,87,106,33.625,-8.26122,3.37695,4.0231,-0.0647895,-0.0451408,-0.0605574,24.8696,-21.6891,-38.0718
716.0,3,121.0,87,106,33.625,-8.136619999999999,3.07591,4.41086,0.241805,-0.031631099999999995,0.0500039,25.6127,-22.4723,-36.4938
717.0,3,100.0,87,106,33.625,-8.02806,3.14957,4.2582900000000015,0.00416261,0.0263217,-0.0306108,25.8585,-21.8654,-37.1542
718.0,3,121.0,87,106,33.625,-8.145710000000001,3.1115,4.14119,0.00864819,-0.0140498,0.0182804,25.7319,-21.8584,-36.8915
719.0,3,121.0,87,106,33.625,-9.04009,3.0080400000000003,4.51302,-0.060389,0.00164898,-0.0648386,25.7375,-22.1071,-37.1524
720.0,3,121.0,87,106,33.625,-8.14439,3.86928,4.0231900000000005,0.0825775,-0.0504745,0.0448092,27.1291,-24.1667,-36.7491
721.0,3,121.0,87,106,33.625,-7.9426,3.60594,4.45047,0.077561,0.166496,-0.058551,27.486,-23.3167,-36.23
722.0,3,121.0,87,106,33.625,-6.0732300000000015,1.1808,2.2158900000000004,-1.42153,-0.944348,0.340575,20.2288,-14.2485,-45.0629
723.0,3,121.0,87,106,33.625,-8.851339999999997,3.67847,3.28199,-0.080136,0.060584800000000015,-0.038126,27.5967,-21.834,-37.0266
724.0,3,100.0,87,106,33.625,-7.86862,3.37772,4.45234,-0.157589,-0.153277,-0.0410279,26.3617,-21.2729,-38.8648
725.0,3,121.0,87,106,33.625,-8.11969,2.95677,3.83421,-0.111932,0.194128,0.0326175,28.3081,-19.3899,-36.9117
726.0,3,121.0,87,106,33.625,-7.62419,5.26425,3.48746,0.196524,-0.414411,0.05711,27.7469,-25.6868,-33.854
727.0,3,121.0,87,106,33.625,-8.16773,3.64596,4.48545,-0.012969899999999998,-0.184372,-0.167989,25.5098,-24.6998,-35.4302
728.0,3,121.0,87,106,33.625,-8.23521,3.60094,3.63786,0.0244915,0.0703353,0.0354166,26.1222,-24.3599,-34.9086
729.0,3,121.0,87,106,33.625,-5.707330000000002,6.760439999999999,-1.45375,-2.77057,-2.89997,2.79921,3.73526,-42.0166,-18.7459
730.0,3,121.0,87,106,33.625,-4.75582,2.58889,-0.386265,0.6906220000000001,-0.904573,-0.379251,19.9227,-21.6752,-40.949
731.0,3,104.0,87,106,33.625,-3.3683400000000003,6.724239999999999,5.0088,-9.7197,-0.510278,-0.405556,-3.9695,-32.5567,-34.1418
732.0,3,121.0,87,106,33.625,-6.9781,2.27928,9.66518,-0.14413,-1.16774,-0.5014270000000001,20.0095,-16.9663,-44.1273
733.0,3,121.0,87,106,33.625,-8.21766,4.63766,5.02018,0.16256099999999998,0.0395967,0.0153376,22.5415,-24.0469,-38.1841
734.0,3,121.0,87,106,33.625,-7.55749,4.0593,4.57017,0.0229165,-0.057468,-0.108275,22.1613,-23.902,-37.528
735.0,3,121.0,87,106,33.625,-7.56712,3.82965,4.33987,0.00736918,0.0016859000000000002,-0.046404900000000006,22.0413,-23.896,-38.0527
736.0,3,121.0,87,106,33.625,-7.82977,3.71855,4.41329,0.00921204,-0.00878426,0.0268137,22.7785,-23.1908,-38.1897
737.0,3,121.0,87,106,33.625,-7.83405,3.86896,4.258769999999998,-0.119152,0.249105,0.0593659,23.6503,-23.9812,-37.1368
738.0,3,101.0,87,106,33.625,-8.00072,3.941980000000001,3.79418,0.182416,-0.0666798,-0.0596953,22.1446,-23.156,-36.7451
739.0,3,121.0,87,106,33.625,-5.35343,10.4654,5.81317,6.01089,-1.40765,0.226324,15.5041,-32.6004,-29.7191
740.0,3,121.0,87,106,33.625,-3.45415,8.70018,1.03665,0.163718,0.298612,-0.503548,4.00172,-41.5264,-6.80728
741.0,3,121.0,87,106,33.625,-5.03406,8.78143,4.47657,-2.52939,0.312364,-0.495662,4.0986699999999985,-40.9196,-19.4094
742.0,3,121.0,87,106,33.625,-8.31542,3.95098,4.52069,0.343129,-0.238898,-0.219413,24.6313,-23.6606,-36.0909
743.0,3,121.0,87,106,33.625,-8.21087,3.45555,4.36998,0.0376362,-0.0325017,-0.001991,24.8777,-23.1777,-36.6193
744.0,3,121.0,87,106,33.625,-7.5762,3.67588,4.10933,0.140989,-0.237155,-0.0289733,24.0284,-24.3737,-37.1352
745.0,3,101.0,87,106,33.625,-7.88226,3.52579,4.0282800000000005,0.0180876,0.0103918,-0.0108888,24.8784,-23.5497,-36.0921
746.0,3,121.0,87,106,33.625,-8.03182,3.56523,4.06439,-0.0597406,-0.000381576,-0.0181022,25.011,-23.6814,-36.879
747.0,3,121.0,87,106,33.625,-5.65011,0.764077,6.880610000000001,-2.60081,2.06411,-0.639753,5.57602,-25.9981,-42.0748
748.0,3,121.0,87,106,33.625,-7.7984,3.75452,4.2212,-0.0008427780000000001,-0.00843653,-0.0443322,23.5255,-24.3464,-36.4782
749.0,3,121.0,87,106,33.625,-7.91604,3.71645,4.1041,-0.22908,-0.178172,0.161121,21.661,-23.5032,-37.7919
750.0,3,121.0,87,106,33.625,-7.24395,4.13552,4.88251,0.0157104,-0.136351,-0.143503,21.4309,-25.1039,-37.38800000000001
751.0,3,121.0,87,106,33.625,-7.76791,3.72429,5.10697,-0.0918929,0.177122,0.0398506,22.5386,-25.0381,-36.2096
752.0,3,104.0,87,106,33.625,-7.95062,3.60393,4.21943,-0.014792500000000004,-0.0731627,-0.0474394,24.0257,-24.4973,-36.6096
753.0,3,121.0,87,106,33.625,-8.009260000000001,3.29601,3.68077,-0.170861,-0.0755485,0.0557305,24.1391,-24.5025,-35.2974
754.0,3,121.0,87,106,33.625,-7.728160000000001,3.5632300000000003,4.10744,0.0221794,-0.0348274,-0.0156375,23.5322,-24.8432,-36.4752
755.0,3,121.0,87,106,33.625,-7.92513,3.5626800000000003,3.87356,-0.0525148,-0.00815526,-0.00154686,25.0084,-24.0529,-35.9581
756.0,3,121.0,87,106,33.625,-7.98734,3.75597,4.21836,0.031513,0.0203283,-0.0229267,24.2634,-24.2612,-35.6928
757.0,3,121.0,87,106,33.625,-7.91551,3.60296,4.1429800000000006,-0.0235985,0.0726301,0.028177800000000006,24.1429,-24.379,-35.9543
758.0,3,121.0,87,106,33.625,-7.87852,3.67821,4.1048,-0.179016,0.0226728,-0.0155734,25.0156,-24.4258,-36.2183
759.0,3,99.0,87,106,33.6875,-7.87397,3.5657400000000004,4.25919,-0.0574525,0.014891899999999996,0.0183514,24.506,-24.1497,-35.1691
760.0,3,121.0,87,106,33.625,-7.91551,3.60296,4.1429800000000006,-0.0160234,0.0139388,-0.0120554,23.9031,-24.8628,-36.2134
761.0,3,121.0,87,106,33.625,-8.88585,4.46513,2.1242,0.682217,0.28627600000000003,-0.0743619,26.7463,-28.3601,-28.7177
762.0,3,121.0,87,106,33.625,-9.35873,2.59825,0.8533270000000001,-0.570153,-0.557674,0.232988,34.1108,-27.2578,-19.5531
763.0,3,121.0,87,106,33.625,-8.46701,2.88184,3.63682,-0.136094,0.0603274,0.048037,23.6391,-25.0954,-33.9805
764.0,3,121.0,87,106,33.625,-7.671639999999999,2.99955,4.764469999999998,0.151671,-0.116678,-0.21379,22.0241,-23.0259,-37.4018
765.0,3,121.0,87,106,33.6875,-7.94313,3.3407,4.48984,0.118474,0.0372212,0.0180275,23.7645,-22.9948,-37.5368
766.0,3,107.0,87,106,33.6875,-7.986269999999998,3.33965,4.33525,0.0382521,0.0418886,-0.00375948,24.3775,-23.0268,-36.4879
767.0,3,121.0,87,106,33.625,-8.057830000000001,3.34124,4.44963,-0.00204186,0.0778051,-0.00981107,23.6319,-22.8631,-36.7499
768.0,3,121.0,87,106,33.625,-7.9066800000000015,3.34007,4.4519,0.0327141,-0.0825398,-0.083888,23.3826,-22.7258,-36.8815
769.0,3,121.0,87,106,33.6875,-8.15267,3.26125,3.90966,0.0702033,-0.0627007,-0.0259373,24.7439,-22.7979,-36.0964
770.0,3,121.0,87,106,33.625,-7.963719999999999,3.25979,3.91249,-0.00114809,0.00362865,-0.00133118,24.5069,-23.406,-36.4859
771.0,3,121.0,87,106,33.625,-8.22744,2.99693,3.9864,-0.0255386,-0.0171795,-0.0123486,24.9983,-23.3078,-35.9626
772.0,3,121.0,87,106,33.6875,-8.18404,3.604,4.02349,-0.0585437,-0.0279121,-0.0164685,25.2442,-23.1968,-35.8325
773.0,3,100.0,87,106,33.625,-8.07335,3.41309,3.98731,-0.0430374,-0.0190757,-0.00929599,24.3831,-23.5234,-36.3537
774.0,3,121.0,87,106,33.625,-7.987610000000001,3.5286699999999995,4.257619999999998,-0.0104381,-0.00621006,0.0115994,24.3787,-23.2749,-36.224
775.0,3,121.0,87,106,33.6875,-8.2392,2.84249,3.67885,-0.0229551,0.257072,-0.195649,24.9904,-22.563,-36.2295
776.0,3,121.0,87,106,33.6875,-8.78351,3.14573,3.16934,-0.756718,-0.241819,0.0418759,27.8271,-20.9771,-36.2449
777.0,3,121.0,87,106,33.6875,-6.7778100000000014,3.59522,4.27551,0.647346,0.279411,0.151408,22.4107,-24.5352,-36.606
778.0,3,121.0,87,106,33.625,-8.115689999999999,3.52586,3.83235,0.05706,-0.0910469,-0.01449,25.7336,-21.9826,-36.8907
779.0,3,121.0,87,106,33.6875,-8.48983,3.11312,4.020569999999998,-0.06553980000000001,0.0007399739999999999,-0.0941812,23.6312,-22.4912,-37.2771
780.0,3,103.0,87,106,33.6875,-8.23973,2.38789,3.75735,0.412693,-0.146059,0.066925,24.4966,-21.9171,-37.676
781.0,3,121.0,87,106,33.6875,-8.02191,3.26473,4.41194,-0.0593064,0.06273,-0.00436084,23.5104,-23.4767,-36.0898
782.0,3,121.0,87,106,33.6875,-8.02218,3.2267900000000003,4.41207,-0.016668900000000004,0.0097911,0.019555,23.148000000000003,-24.3259,-35.9526
783.0,3,121.0,87,106,33.625,-7.994560000000001,3.2997,4.10433,-0.0338318,0.130457,0.0391025,24.5014,-23.1574,-36.2249
784.0,3,121.0,87,106,33.6875,-8.06666,3.41477,4.17984,0.046217900000000006,-0.0453971,-0.0800058,25.1327,-23.8116,-36.3535
785.0,3,121.0,87,106,33.6875,-7.922460000000001,3.37399,3.9897,-0.00361778,-0.0186193,0.0121235,24.758000000000006,-23.9155,-35.9584
786.0,3,121.0,87,106,33.6875,-7.95115,3.14933,4.29793,0.25945,-0.0614867,-0.162136,25.4888,-22.0938,-37.152
787.0,3,105.0,87,106,33.6875,-8.43092,3.4589800000000004,4.55911,-0.5169050000000001,0.102053,-0.0140814,24.624,-23.0398,-36.2259
788.0,3,121.0,87,106,33.6875,-9.10881,3.85331,5.62527,-0.440013,-0.13506600000000002,0.0110209,22.7739,-22.6944,-38.4552
789.0,3,121.0,87,106,33.6875,-7.96674,3.07944,4.95222,-0.13817000000000002,-0.012695,0.0398034,22.6377,-21.5705,-38.8554
790.0,3,121.0,87,106,33.6875,-7.77405,3.23041,5.0315699999999985,-0.08091269999999999,0.015728299999999997,0.0631943,23.0153,-21.8389,-38.9858
791.0,3,121.0,87,106,33.6875,-7.8254800000000015,3.18941,4.6460599999999985,0.0370233,-0.0467422,-0.00245871,22.3839,-21.1847,-38.8573
792.0,3,121.0,87,106,33.6875,-7.657739999999999,3.45751,5.07103,0.08404110000000001,-0.010159,-0.00985524,21.8905,-21.7785,-38.3277
793.0,3,121.0,87,106,33.6875,-7.66068,3.22954,5.03327,0.394163,-0.212126,-0.251306,21.52,-21.1391,-39.6432
794.0,3,121.0,87,106,33.6875,-7.24153,3.53017,5.07702,-0.218903,0.219242,0.0412227,21.9018,-22.7717,-38.0593
795.0,3,121.0,87,106,33.6875,-7.7794,3.22907,4.87754,0.100711,-0.027368700000000003,-0.0377678,22.8932,-22.3285,-38.4577
796.0,3,121.0,87,106,33.6875,-7.6692399999999985,3.341,4.76335,-0.00527255,0.00824757,-0.0430158,22.2615,-22.046,-37.6707
797.0,3,121.0,87,106,33.6875,-7.63582,3.72811,5.64776,0.27884200000000003,0.289353,-0.06866810000000001,22.1535,-23.4051,-37.3998
798.0,3,121.0,87,106,33.6875,-9.97217,1.919,0.730967,0.118734,0.0517205,-0.151963,35.7928,-17.1781,-29.0663
799.0,3,121.0,87,106,33.6875,-7.41853,4.15036,6.38085,0.341494,0.4216470000000001,0.0174739,18.4263,-20.4793,-42.2655
800.0,3,121.0,87,106,33.6875,-10.3279,1.7100099999999998,2.49676,-0.139512,0.395959,-0.539461,30.4174,-23.5928,-29.6727
801.0,3,105.0,87,106,33.6875,-9.29494,0.967407,5.20886,-0.016313499999999998,-0.0955677,0.109745,26.3365,-23.1289,-32.8168
802.0,3,121.0,87,106,33.6875,-9.64074,4.717969999999998,4.26733,-0.243846,-0.460684,-0.184103,23.6651,-27.5781,-33.0469
803.0,3,121.0,87,106,33.6875,-6.53751,3.1143,5.85872,0.8514799999999999,-0.016839,-0.34515,22.54,-26.2779,-34.3648
804.0,3,121.0,87,106,33.6875,-7.9163,3.11042,4.22161,0.019968,-0.0594259,-0.0866507,24.0189,-25.3641,-34.3733
805.0,3,121.0,87,106,33.6875,-7.8212,3.22835,4.76146,0.00214304,0.0180857,0.06519069999999999,22.7797,-25.2983,-34.8961
806.0,3,121.0,87,106,33.6875,-8.622710000000001,3.55502,6.6342300000000005,-0.368767,-0.0846716,0.06371399999999999,23.8873,-24.9846,-34.1129
807.0,3,121.0,87,106,33.6875,-0.933226,3.6054,10.521,0.930443,0.322499,-0.4919270000000001,16.1125,-26.5578,-38.0246
808.0,3,103.0,87,106,33.6875,-7.841260000000001,3.60204,4.10561,0.0143221,0.0180303,0.115484,24.3804,-25.2585,-33.1936
809.0,3,121.0,87,106,33.6875,-8.08939,3.21971,3.56436,0.042931,0.0856802,-0.055763,24.253,-26.2431,-31.2189
810.0,3,121.0,87,106,33.6875,-7.919519999999999,3.4126,4.06659,0.130943,-0.336789,-0.146798,23.8938,-26.597,-32.2659
811.0,3,121.0,87,106,33.6875,-7.64643,3.48844,4.30135,-0.110411,0.19413,0.00172034,24.043000000000006,-29.0861,-31.2012
812.0,3,121.0,87,106,33.6875,-1.04971,7.03234,7.5441699999999985,-4.14947,1.89551,1.10187,-10.6996,1.7989700000000002,-43.1291
813.0,3,121.0,87,106,33.6875,1.93242,4.518669999999998,9.09833,0.188395,0.101626,-0.325753,-8.18045,-0.693338,-43.119
814.0,3,121.0,87,106,33.6875,1.69718,1.98084,9.37278,0.0303658,0.140379,0.0243849,-7.72629,11.0722,-42.2727
815.0,3,105.0,87,106,33.6875,0.8515290000000001,3.24324,9.77921,0.412111,-0.08103669999999999,-0.210073,-5.90496,4.894430000000002,-41.9764
816.0,3,121.0,87,106,33.6875,0.5211439999999999,2.67044,9.08342,-0.0492169,0.0200282,0.16736099999999998,-5.69913,6.99424,-40.2836
817.0,3,121.0,87,106,33.6875,1.09335,2.09933,9.36333,0.009754,0.0180596,0.0594401,-6.2194,8.1395,-39.3708
818.0,3,121.0,87,106,33.6875,0.903867,2.02491,9.36075,0.0269761,-0.00228086,0.00887253,-5.3434800000000005,8.34022,-40.4237
819.0,3,121.0,87,106,33.6875,1.93327,2.1708,9.6066,-0.0188813,-0.0341217,0.0356561,-6.09131,8.50424,-40.4232
820.0,3,121.0,87,106,33.6875,1.20538,2.09812,9.32653,-0.092161,-0.057814099999999986,-0.0178729,-6.34611,8.64229,-39.8986
821.0,3,121.0,87,106,33.6875,0.8770450000000001,1.87646,9.70723,0.0575005,-0.0228172,0.0328406,-5.087,8.07798,-40.9476
822.0,3,100.0,87,106,33.6875,0.939252,1.87252,9.3233,0.0765902,0.0159554,-0.0283283,-7.10902,9.67606,-39.5096
823.0,3,121.0,87,106,33.6875,0.487637,2.52032,9.23738,-0.155386,-0.0886228,-0.0330628,-4.43768,5.93377,-40.8046
824.0,3,121.0,87,106,33.6875,0.98132,1.91118,9.43926,0.049695800000000005,-0.00715006,-0.000179498,-6.09241,8.504389999999999,-40.2919
825.0,3,121.0,87,106,33.6875,1.05716,2.13789,9.40115,-0.090724,0.0311887,-0.0659524,-6.21121,8.262360000000001,-40.5527
826.0,3,121.0,87,106,33.6875,1.20592,1.98463,9.36541,-0.0268207,-0.0195088,-0.0650832,-6.2234300000000005,8.759839999999999,-39.8995
827.0,3,121.0,87,106,33.6875,1.23996,1.83191,9.28946,0.0456258,-0.0188253,0.00356844,-5.7115800000000005,8.235510000000001,-40.816
828.0,3,121.0,87,106,33.6875,1.19495,2.13337,9.01835,0.11513,-0.113904,-0.0311814,-6.584060000000001,7.538489999999999,-39.3665
829.0,3,98.0,87,106,33.6875,1.0896,2.32562,9.20856,0.0321635,-0.00940155,-0.0698358,-7.310739999999999,6.70798,-40.2786
830.0,3,121.0,87,106,33.6875,1.19789,2.17198,9.09524,-0.06489310000000001,-0.0378218,-0.0979243,-6.8231899999999985,6.68275,-39.0983
831.0,3,121.0,87,106,33.6875,1.21126,2.3647,9.44118,-0.0293205,-0.0507547,-0.044399,-6.30299,5.7854199999999985,-40.4063
832.0,3,121.0,87,106,33.6875,1.1689200000000002,2.47746,9.28621,0.023003400000000004,-0.0263932,0.0163982,-6.68002,6.17775,-40.5391
833.0,3,121.0,87,106,33.6875,1.20617,2.40129,9.28703,-0.0563249,0.0564349,-0.0220727,-7.1863100000000015,6.45341,-39.8836
834.0,3,121.0,87,106,33.6875,1.24476,2.5148200000000003,9.28722,-0.00667607,-0.029449,-0.104414,-6.30863,6.282019999999998,-40.5405
835.0,3,121.0,87,106,33.6875,1.28496,2.47726,9.36493,-0.0417325,-0.0432537,0.0225288,-6.93364,6.06772,-39.7505
836.0,3,100.0,87,106,33.6875,1.39914,2.21148,9.44451,-0.07997380000000001,0.0390348,-0.0312992,-7.07937,7.81267,-40.0233
837.0,3,121.0,87,106,33.6875,1.3142,2.20972,9.17383,-0.016075700000000002,0.0179107,-0.0495298,-7.93525,6.61757,-39.7518
838.0,3,121.0,87,106,33.6875,1.27774,2.3997,9.17264,-0.05115,-0.0229456,-0.052978,-7.0586600000000015,6.4463300000000014,-40.2775
839.0,3,121.0,87,106,33.75,1.25065,2.40268,9.48013,0.018847,-0.0098416,0.0427818,-7.0575600000000005,6.44618,-40.4087
840.0,3,121.0,87,106,33.6875,1.39405,2.43744,9.25124,0.0104877,-0.0158773,0.011560700000000002,-6.81002,6.68098,-40.6731
841.0,3,121.0,87,106,33.75,1.15876,2.3613,9.01704,-0.00296062,-0.00361083,0.0101098,-6.9392,6.31639,-39.4896
842.0,3,121.0,87,106,33.75,1.23327,2.39832,8.97955,0.097882,-0.0212573,-0.0267447,-6.4413300000000016,6.66166,-40.1488
843.0,3,100.0,87,106,33.6875,1.2035,2.58998,9.17089,0.0378006,-4.59725e-05,-0.06778889999999999,-7.1791399999999985,6.32849,-40.539
844.0,3,121.0,87,106,33.75,1.27854,2.51352,9.17227,-0.00760194,-0.013972,0.00135873,-7.1757,5.83218,-40.1423
845.0,3,121.0,87,106,33.6875,1.20377,2.43856,9.20989,-0.0248907,-0.021049900000000003,-0.00160234,-6.929760000000001,5.94324,-40.0123
846.0,3,121.0,87,106,33.6875,1.2338,2.28484,9.01842,0.0153012,-0.0174204,-0.0168366,-7.18748,6.70149,-40.1476
847.0,3,121.0,87,106,33.6875,1.19869,2.2858,9.09487,-0.042543800000000014,-0.056829,-0.0439322,-7.06137,6.32273,-39.7518
848.0,3,121.0,87,106,33.75,1.2820200000000002,2.62801,9.24891,0.00696219,0.0155166,-5.89644e-06,-6.93313,6.19161,-40.0138
849.0,3,121.0,87,106,33.75,1.30858,2.3598,8.9808,0.020869,0.0256925,-0.0337553,-6.81601,6.55783,-39.7537
850.0,3,98.0,87,106,33.75,1.08799,2.47671,9.13106,0.014921,-0.0169609,-0.000114785,-6.18207,6.27508,-40.8032
851.0,3,121.0,87,106,33.75,1.09174,2.43977,9.2467,-0.0316714,0.0235403,0.0122825,-6.17929,6.15075,-40.9337
852.0,3,121.0,87,106,33.75,1.31847,2.43802,9.2501,-0.0449005,0.0141878,0.0151502,-6.3198300000000005,7.02728,-40.4138
853.0,3,121.0,87,106,33.75,1.1199,2.20983,9.01697,-0.0565334,0.0121384,-0.0209986,-6.70967,8.04113,-40.0254
854.0,3,121.0,87,106,33.75,0.89851,2.4022900000000003,9.12847,0.0444101,0.0793604,-0.043413699999999986,-6.82326,6.9306800000000015,-39.4935
855.0,3,121.0,87,106,33.75,1.05021,2.28764,9.16961,0.0625217,0.024865,0.000185921,-5.81844,6.62832,-40.2811
856.0,3,121.0,87,106,33.75,1.44307,2.51571,9.5596,-0.0431011,0.0290328,0.0365429,-7.42778,6.0938300000000005,-40.1434
857.0,3,100.0,87,106,33.75,1.4305,2.43681,9.2133,0.0205616,-0.0273208,0.0146652,-6.93928,6.56432,-39.8848
858.0,3,121.0,87,106,33.75,1.62187,2.01936,9.37152,-0.0946198,-0.0289563,-0.00109707,-8.81762,7.7812800000000015,-40.1508
859.0,3,121.0,87,106,33.75,1.73229,2.1692400000000003,9.25721,0.0289328,0.0138188,-0.0148145,-9.43319,7.19383,-39.8835
860.0,3,121.0,87,106,33.75,1.76527,2.24348,9.1035,-0.0412344,0.0113697,0.00173756,-8.44835,7.6379100000000015,-39.4945
861.0,3,121.0,87,106,33.75,1.72908,2.28205,9.14131,0.00219756,0.0217305,-0.0140727,-8.20578,7.997339999999999,-39.366
862.0,3,121.0,87,106,33.75,1.72266,2.12895,8.987789999999997,0.00176738,0.0181439,0.00753145,-8.43942,7.14087,-39.754
863.0,17,121.0,87,106,33.75,1.76767,2.20621,9.18064,-0.041452,0.0188267,-0.0306129,-8.56883,7.52007,-39.756
864.0,17,121.0,87,106,33.75,1.57712,2.1694,9.13942,-0.0303761,0.0535802,0.00909119,-7.81982,7.10798,-39.4926
865.0,17,121.0,87,106,33.75,1.69022,2.3199400000000003,9.10212,0.00103,-0.0142129,-0.0127415,-8.19758,8.1202,-40.5478
866.0,17,103.0,87,106,33.75,1.54174,2.32178,9.17686,0.06150269999999999,0.0548423,0.0262083,-7.31792,6.8329,-39.6232
867.0,17,121.0,87,106,33.75,-9.64777,8.2762,3.33152,5.7998699999999985,0.792257,-5.2011400000000005,13.5065,-35.7161,-23.5282
868.0,17,121.0,87,106,33.75,-8.1762,7.07068,1.35629,-0.297834,-0.8907700000000001,-0.128501,19.7117,-40.0029,-0.680431
869.0,17,121.0,87,106,33.75,1.82226,15.2553,0.439285,0.734971,1.07572,1.81185,-6.423019999999998,-46.4258,-0.457311
870.0,17,121.0,87,106,33.8125,-0.689421,11.6344,0.6448020000000001,-0.195142,-0.582129,-0.461463,-22.8083,-43.5703,-7.265510000000001
871.0,17,121.0,87,106,33.75,-6.15674,6.747839999999999,5.1978800000000005,-0.00645017,0.252471,-0.671037,40.427,-51.7953,-21.648000000000003
872.0,17,121.0,87,106,33.75,-3.0916900000000003,10.0385,2.50008,1.8831,-0.14331300000000002,1.30452,27.4635,-76.2949,-21.6044
873.0,17,108.0,87,106,33.8125,-7.8159399999999986,7.584989999999999,4.01558,0.395808,0.372556,-0.967735,43.1536,-54.9252,-30.5583
874.0,17,121.0,87,106,33.75,2.17882,5.4869900000000005,7.28985,4.5262,2.27313,4.6265800000000015,-9.88588,-25.5514,-51.3637
875.0,17,121.0,87,106,33.75,2.13057,7.2267800000000015,6.62897,-0.880483,-0.735284,-0.42188,-24.9967,-32.9209,-30.4225
876.0,17,112.0,87,106,33.8125,4.39314,2.78678,8.52523,0.113663,1.99137,-1.0069,-29.8946,-14.5474,-39.3165
877.0,17,121.0,87,106,33.8125,-3.07403,4.83484,1.9021,-0.84457,0.0505032,-0.905759,30.9618,-51.2788,-5.09673
878.0,17,121.0,87,106,33.8125,-7.924469999999999,5.24755,1.36621,0.580094,-0.295577,-0.332624,37.7329,-55.2295,8.95535
879.0,17,121.0,87,106,33.75,-6.232469999999998,4.95862,4.47152,0.743844,0.5717810000000001,-0.191351,11.0278,-33.1255,-58.3154
880.0,17,115.0,87,106,33.8125,-1.1606,7.5164,6.42474,-0.237546,0.8592280000000001,0.271374,-0.899766,-43.1502,-42.2201
881.0,17,121.0,87,106,33.8125,-5.29806,4.9304,6.3714900000000005,0.172913,-0.0147231,0.220112,29.0805,-24.9077,-60.8952
882.0,17,121.0,87,106,33.8125,-4.62804,6.3238699999999985,5.7995199999999985,3.26217,-0.985148,-0.037423800000000014,24.1892,-36.1816,-52.0244
883.0,17,121.0,87,106,33.8125,-2.48407,7.98943,3.01643,-0.52891,-0.0387721,0.131623,-0.564239,-51.4704,-24.1916
884.0,17,121.0,87,106,33.8125,-4.68957,7.25524,3.8326,-0.359141,0.00564472,0.05756380000000001,14.2063,-50.7791,-38.1363
